source,spectral_type_string,spectral_type_code,2MASS.H,2MASS.J,2MASS.Ks,WISE.W1,WISE.W2
ULAS J081948.09+073323.3,T6 pec,86.0,,,,17.886,16.367
ULAS J082155.49+250939.6,T4.5,84.5,,,,16.978,15.81
ULAS J082428.08+055742.5,L1,71.0,,,,16.18,16.859
ULAS J083408.92+040728.7,T4.8,84.8,,,,17.085,15.826
ULAS J083756.19-004156.0,T3,83.0,,,,16.806,16.098
ULAS J083842.51+081700.5,L1,71.0,,,,15.955,15.801
ULAS J084036.72+075933.6,T4.5,84.5,,,,18.362,16.542
ULAS J084211.68+093611.9,T5.5,85.5,,,,18.461,16.368
ULAS J084302.02+001246.9,L9.5:,79.5,,,,15.636,15.001
ULAS J084710.35+020413.3,L5.5,75.5,,,,15.871,15.594
ULAS J084743.93+035040.2,T5.7,85.7,,,,18.445,16.484
ULAS J084849.71+071512.0,L1,71.0,,,,14.685,14.605
ULAS J085139.03+005340.9,T4,84.0,,,,17.957,16.312
ULAS J085311.68+032147.7,L1,71.0,,,,16.142,16.112
ULAS J085342.94+000651.8,T6 pec,86.0,,,,17.735,16.253
ULAS J085559.77+003048.3,L3.5,73.5,,,,15.368,14.882
ULAS J085715.96+091325.3,T6,86.0,,,,18.071,16.471
ULAS J085910.69+101017.1,T7,87.0,,,,17.589,15.343
ULAS J090116.23-030635.0,T7.5,87.5,,,,17.406,14.608
ULAS J090521.61+100654.9,T1,81.0,,,,15.26,14.44
ULAS J090710.26-022145.7,L4:,74.0,,,,15.777,15.585
ULAS J091309.55-003136.9,T6,86.0,,,,19.059,17.006
ULAS J091544.13+053104.1,T3,83.0,,,,15.789,14.787
ULAS J091740.85+004254.0,L1,71.0,,,,15.447,15.216
ULAS J091804.71+043949.6,T2.8,82.8,,,,17.841,17.047
ULAS J092432.13+005835.6,L0:,70.0,,,,16.251,16.458
ULAS J092605.47+083517.0,T4.5,84.5,,,,18.059,17.096
ULAS J092608.82+040239.7,T6,86.0,,,,19.234,16.729
ULAS J092608.93+020807.3,T5.0,85.0,,,,18.063,16.57
ULAS J092624.76+071140.7,T3.5,83.5,,,,16.847,14.991
ULAS J092646.81-015150.0,L5,75.0,,,,15.335,15.009
ULAS J092659.46-005611.1,L3:,73.0,,,,16.342,16.004
ULAS J092744.20+341308.7,T5.5,85.5,,,,17.782,16.706
ULAS J092926.44+110547.3,T2,82.0,,,,18.112,16.864
ULAS J093129.56-020902.8,L0,70.0,,,,16.598,16.205
ULAS J093245.48+310206.4,T2,82.0,,,,18.433,17.233
ULAS J093512.60+012347.4,L5.5,75.5,,,,15.333,15.027
ULAS J093829.28-001112.6,T4.5,84.5,,,,18.57,16.507
ULAS J093930.74+065309.8,L5,75.0,15.522,16.784,15.102,14.582,14.342
ULAS J093951.04+001653.6,T5.5,85.5,,,,17.569,15.416
ULAS J094136.50+094214.2,L6.5,76.5,,,,14.742,14.367
ULAS J094331.49+085849.2,T5 pec,85.0,,,,18.05,16.686
ULAS J094420.32+024422.7,L2,72.0,,,,15.959,15.664
ULAS J094516.39+075545.6,T5,85.0,,,,17.419,15.7
ULAS J094742.01+074232.3,L1,71.0,,,,16.192,16.079
ULAS J094806.06+064805.0,T7,87.0,,,,18.672,16.879
ULAS J095047.28+011734.3,T8,88.0,,,,17.819,14.492
ULAS J095126.87+075756.8,L6,76.0,,,,15.11,14.717
ULAS J095401.45+092213.7,T2.5,82.5,,,,16.191,15.368
ULAS J095429.90+062309.6,T5,85.0,,,,16.546,14.687
ULAS J095606.72+082115.7,L5,75.0,,,,15.675,15.326
ULAS J095829.86-003932.0,T5.5,85.5,,,,17.519,16.699
ULAS J100310.96+075220.3,L4,74.0,,,,15.616,15.481
ULAS J100647.06+121117.2,L1,71.0,,,,16.09,15.761
ULAS J100703.55+013017.0,L1,71.0,,,,15.7,15.503
ULAS J100731.32+104758.8,L2,72.0,,,,15.785,15.534
ULAS J100759.90-010031.1,T5.5,85.5,,,,18.193,16.337
ULAS J101243.54+102101.7,T5.5,85.5,,,,16.85,14.264
ULAS J101618.77+000028.0,L5:,75.0,,,,15.036,14.777
ULAS J101658.05-013258.0,L3:,73.0,,,,16.743,16.436
ULAS J101721.40+011817.9,T8 pec,88.0,,,,18.627,16.418
ULAS J101821.78+072547.1,T5,85.0,,,,17.504,16.057
ULAS J102144.87+054446.1,T6,86.0,,,,16.665,15.466
ULAS J102305.44+044739.2,T6.5,86.5,,,,18.468,16.237
ULAS J102940.52+093514.6,T8,88.0,,,,16.757,14.434
ULAS J103434.52-001553.0,T6.5 pec,86.5,,,,17.466,17.045
ULAS J104224.20+121206.8,T7.5,87.5,,,,18.519,15.837
ULAS J104355.37+104803.4,T8,88.0,,,,17.947,15.469
ULAS J105134.32-015449.8,T6,86.0,,,,17.462,15.799
ULAS J105334.64+015719.7,T6.5,86.5,,,,18.164,16.529
ULAS J105836.92+085429.1,L1:,71.0,,,,16.521,16.381
ULAS J111127.77+051855.5,T4.5,84.5,,,,18.688,16.686
ULAS J111929.43+002133.1,L4.5,74.5,,,,15.199,14.762
ULAS J112029.65-004440.6,L2:,72.0,,,,14.768,14.491
ULAS J112043.11+090429.8,L4:,74.0,,,,15.995,15.788
ULAS J112059.41+121904.5,T5.5,85.5,,,,17.823,15.804
ULAS J112327.02+150059.4,T4.9,84.9,,,,18.394,16.481
ULAS J113151.32-003620.8,L0,70.0,,,,16.588,16.387
ULAS J113716.54+112657.2,T5.1,85.1,,,,16.407,15.234
ULAS J113850.09-002451.3,L2.5,72.5,,,,14.605,14.342
ULAS J114105.18+091647.6,L5:,75.0,,,,15.617,15.273
ULAS J114340.47+061358.9,T4.3,84.3,,,,16.43,14.902
ULAS J114418.08+091025.1,L1,71.0,,,,16.081,15.895
ULAS J114925.58-014343.2,T5,85.0,,,,17.492,16.12
ULAS J115229.68+035927.3,T6,86.0,,,,17.021,15.124
ULAS J115239.94+113407.6,T8.5,88.5,,,,17.11,14.773
ULAS J115338.74-014724.1,T6,86.0,,,,17.995,16.02
ULAS J115508.39+044502.3,T7,87.0,,,,17.838,15.034
ULAS J115533.45-001329.8,T3.8,83.8,,,,18.317,16.67
ULAS J115718.02-013923.9,T5,85.0,,,,18.068,16.12
ULAS J115759.04+092200.7,T3,83.0,,,,15.96,14.971
ULAS J120009.69+120821.4,L6:,76.0,,,,15.493,15.326
ULAS J120257.05+090158.8,T5,85.0,,,,16.728,15.132
ULAS J120315.34+095054.8,L0,70.0,,,,16.493,16.3
ULAS J120323.74-015655.8,L1,71.0,,,,16.265,15.862
ULAS J120444.67-015034.9,T4.5,84.5,,,,16.625,14.69
ULAS J120545.92+084206.8,L3:,73.0,,,,15.153,14.905
ULAS J120621.03+101802.9,T5,85.0,,,,17.465,15.612
ULAS J120744.65+133902.7,T6,86.0,,,,17.844,15.912
ULAS J120943.05+065333.0,L9,79.0,,,,15.694,15.329
ULAS J120948.38+035338.4,T4.8,84.8,,,,17.429,16.096
ULAS J121226.80+101007.4,T5,85.0,,,,17.694,16.141
ULAS J121320.56+150235.1,L1,71.0,,,,16.009,15.888
ULAS J121355.51+053517.1,T3,83.0,,,,16.932,16.155
ULAS J121816.52+134953.8,L2,72.0,,,,16.308,16.335
ULAS J122111.67+122217.0,L4,74.0,,,,15.717,15.527
ULAS J122325.69+044827.6,L5,75.0,15.364,16.332,14.84,14.004,13.717
ULAS J123012.52+071717.9,L4:,74.0,,,,15.55,15.2
ULAS J123327.45+121952.2,T3.5,83.5,,,,18.058,15.878
ULAS J123433.51+010742.0,L1:,71.0,,,,16.093,15.889
ULAS J123828.51+095351.3,T8,88.0,,,,17.979,15.398
ULAS J123828.51+095351.3,T8.5,88.5,,,,17.979,15.398
ULAS J123845.96+124737.7,T3,83.0,,,,15.958,15.305
ULAS J123903.75+102518.6,T0,80.0,,,,18.279,17.259
ULAS J124052.92+112940.4,L1:,71.0,,,,10.823,10.668
ULAS J124413.03+123201.1,T4,84.0,,,,17.331,16.19
ULAS J124639.33+032314.3,T5.0,85.0,,,,17.975,15.811
ULAS J124804.56+075904.0,T7,87.0,,,,17.558,15.356
ULAS J125446.35+122215.7,T5.4,85.4,,,,17.54,16.113
ULAS J125708.07+110850.4,T4.5,84.5,,,,18.382,16.931
ULAS J125835.97+030736.1,T5,85.0,,,,18.048,16.735
ULAS J125939.44+293322.4,T5,85.0,,,,17.533,16.496
ULAS J130154.79+064747.9,T6.0,86.0,,,,18.195,15.9
ULAS J130217.21+130851.2,T8,88.0,,,,17.538,14.921
ULAS J130217.21+130851.2,T8.5,88.5,,,,17.538,14.921
ULAS J130227.54+143428.0,T4.5,84.5,,,,18.983,16.761
ULAS J130303.54+001627.7,T5.5,85.5,,,,19.117,16.783
ULAS J130435.66+154252.6,T0 pec,80.0,,,,15.085,14.646
ULAS J130444.26+310112.3,T7.0,87.0,,,,18.505,16.321
ULAS J130716.63+332523.8,T5.0,85.0,,,,13.571,13.624
ULAS J131106.96-013742.3,L3:,73.0,,,,16.352,16.03
ULAS J131304.03+225919.7,T5.7,85.7,,,,17.957,15.855
ULAS J131307.47+123540.7,T2.5,82.5,,,,16.006,15.265
ULAS J131313.57+265433.8,T4.6,84.6,,,,18.341,16.841
ULAS J131508.42+082627.4,T7.5,87.5,,,,18.813,15.532
ULAS J131610.13+031205.5,T3:,83.0,,,,14.556,13.931
ULAS J131615.93+331306.8,T5.7,85.7,,,,17.459,15.461
ULAS J131943.77+120900.2,T5 pec,85.0,,,,12.747,12.575
ULAS J132048.12+102910.6,T5,85.0,,,,17.928,16.051
ULAS J132125.90+073549.4,T6.2,86.2,,,,18.06,16.589
ULAS J132410.21+025040.6,L2,72.0,,,,16.21,16.353
ULAS J132605.18+120009.9,T6,86.0,,,,16.767,15.467
ULAS J132720.56+101138.5,L4.5,74.5,,,,15.237,14.913
ULAS J133502.11+150653.5,T6,86.0,,,,17.83,16.273
ULAS J133553.45+113005.2,T8.5,88.5,,,,16.939,13.946
ULAS J133553.45+113005.2,T9,89.0,,,,16.939,13.946
ULAS J133828.69-014245.4,T7.5,87.5,,,,18.152,15.773
ULAS J133933.64-005621.1,T7,87.0,,,,17.945,15.801
ULAS J133943.79+010436.4,T5,85.0,,,,17.717,15.93
ULAS J134403.78+083951.0,T0,80.0,,,,15.144,14.45
ULAS J134414.90+092405.0,L6,76.0,,,,14.598,14.216
ULAS J134436.84+110957.5,T3,83.0,,,,15.937,15.986
ULAS J134612.77+082503.3,L2,72.0,,,,15.968,15.658
ULAS J134646.71+282009.2,T5.1,85.1,,,,17.317,15.716
ULAS J134926.40+234045.9,T7.9,87.9,,,,18.656,16.214
ULAS J135322.83+283408.2,T7.2,87.2,,,,16.06,15.343
ULAS J135556.12+085054.3,L3,73.0,,,,14.799,14.63
ULAS J135607.41+085345.2,T5,85.0,,,,18.021,16.254
ULAS J140152.43+090733.1,L5,75.0,,,,14.983,14.781
ULAS J141203.85+121609.9,L4:,74.0,,,,14.793,14.512
ULAS J141520.66+041647.1,T6.1,86.1,,,,17.959,16.239
ULAS J141623.94+134836.3,T7.5,87.5,,,,16.046,12.791
ULAS J141710.01+131737.1,L4,74.0,,,,14.556,14.311
ULAS J141756.22+133045.8,T5,85.0,,,,16.562,14.828
ULAS J142007.60+021818.3,T6.0,86.0,,,,17.635,15.941
ULAS J142145.63+013619.0,T4.5,84.5,,,,17.857,16.558
ULAS J142300.38+041026.4,L3,73.0,,,,15.479,15.238
ULAS J142536.35+045132.3,T6.5,86.5,,,,18.316,16.539
ULAS J142718.33+011206.2,T0,80.0,,,,15.62,15.034
ULAS J143615.75+072056.8,L5,75.0,,,,14.75,14.373
ULAS J143623.86+014257.6,L1,71.0,,,,15.543,15.533
ULAS J143705.60+115930.1,L1,71.0,,,,16.089,15.917
ULAS J144151.55+043738.5,L1:,71.0,,,,15.933,15.601
ULAS J144220.94+084945.9,L5,75.0,,,,15.198,14.985
ULAS J144458.87+105531.1,T5,85.0,,,,18.437,17.362
ULAS J144555.24+125735.1,T6.5,86.5,,,,18.734,16.804
ULAS J144812.93-000018.6,L2:,72.0,,,,15.982,15.605
ULAS J145231.11+033944.0,L0,70.0,,,,16.001,15.939
ULAS J145243.59+065542.9,T4.5,84.5,,,,17.928,17.061
ULAS J145541.74+002224.3,L2,72.0,,,,15.554,15.3
ULAS J145935.25+085751.2,T4.5,84.5,,,,17.649,16.327
ULAS J150135.33+082215.2,T4.5,84.5,,,,18.375,16.829
ULAS J150140.69-005146.8,L7,77.0,,,,14.657,14.254
ULAS J150531.70+010232.7,L2:,72.0,,,,15.768,15.622
ULAS J150547.89+070316.6,T4,84.0,,,,15.883,14.537
ULAS J150927.83+034449.7,L2,72.0,,,,14.63,14.214
ULAS J151145.75-021726.5,L0,70.0,,,,15.973,15.712
ULAS J151355.05-013300.6,L1,71.0,,,,15.189,15.017
ULAS J151637.89+011050.1,T6.5,86.5,,,,18.137,16.324
ULAS J151649.84+083607.1,L5:,75.0,,,,15.614,15.358
ULAS J151821.34+085517.5,L5,75.0,,,,15.011,14.777
ULAS J152502.10+083344.0,T2:,82.0,,,,15.251,14.534
ULAS J152526.25+095814.3,T6.5,86.5,,,,18.801,16.355
ULAS J152912.23+092228.5,T6,86.0,,,,17.347,16.52
ULAS J153108.89+060111.1,L0,70.0,15.06,16.049,14.4,14.148,13.938
ULAS J153128.47+073755.0,L4::,74.0,,,,15.009,14.663
ULAS J153156.73+033605.9,L4,74.0,,,,15.164,14.966
ULAS J153256.84-012511.0,L4.5,74.5,,,,15.388,15.102
ULAS J153608.64+030556.5,T3.5,83.5,,,,18.112,16.746
ULAS J153653.80+015540.6,T5,85.0,,,,17.705,16.209
ULAS J154038.87-001256.7,L4:,74.0,,,,14.477,14.118
ULAS J154319.80+080446.3,L1,71.0,,,,15.872,15.585
ULAS J154427.34+081926.6,T3.5,83.5,,,,16.998,15.905
ULAS J154448.83+094256.9,L4:,74.0,,,,15.693,15.549
ULAS J154701.84+005320.3,T5.5,85.5,,,,17.049,15.868
ULAS J154914.45+262145.6,T5,85.0,,,,18.01,16.141
ULAS J160143.75+264623.4,T6.5,86.5,,,,18.108,16.286
ULAS J161436.96+244230.1,T7,87.0,,,,18.085,15.926
ULAS J161710.39+235031.4,T6,86.0,,,,17.834,16.007
ULAS J161934.78+235829.3,T6,86.0,,,,17.892,16.717
ULAS J161938.12+300756.4,T5,85.0,,,,17.407,16.713
ULAS J162655.04+252446.8,T5,85.0,,,,17.426,16.236
ULAS J163931.52+323212.7,T3,83.0,,,,16.508,15.208
ULAS J211317.05+001840.7,T4.6,84.6,,,,18.189,16.197
ULAS J211616.26-010124.3,T6,86.0,,,,17.227,16.242
ULAS J215700.47+005614.5,L5.5:,75.5,,,,15.565,15.302
ULAS J215920.00+003309.7,L4.5,74.5,,,,15.799,15.521
ULAS J220917.12-005259.9,L1,71.0,,,,16.314,16.108
ULAS J221904.07+063059.1,L5,75.0,,,,15.783,15.529
ULAS J222711-004547,L7 pec,77.0,,,,14.259,13.663
ULAS J222958.30+010217.2,T2.5,82.5,,,,16.37,15.523
ULAS J223347.82+002214.0,T0,80.0,,,,16.075,15.477
ULAS J223636.89+011132.3,L3.5,73.5,16.143,17.145,15.594,14.954,14.761
ULAS J223728.91+064220.1,T6.5 pec,86.5,,,,18.615,16.303
ULAS J223756.91+071656.8,L7.5,77.5,,,,14.843,14.511
ULAS J223917.13+073416.0,T5.5,85.5,,,,18.184,16.355
ULAS J223955.76+003252.6,T5.5,85.5,,,,17.676,16.596
ULAS J224051.81+000822.0,L1:,71.0,,,,16.132,15.888
ULAS J224922.85+071527.9,L1,71.0,,,,16.604,16.211
ULAS J225016.39+080822.4,L3:,73.0,14.976,15.585,14.558,13.998,13.715
ULAS J225114.89-000724.4,L1,71.0,,,,16.428,16.24
ULAS J225540.22+061412.9,T5.8,85.8,,,,18.157,16.524
ULAS J225624.82+062152.9,T3,83.0,,,,17.079,15.854
ULAS J230049.08+070338.0,T4.5,84.5,,,,17.47,16.201
ULAS J230203.04+070038.8,T4,84.0,,,,16.963,15.781
ULAS J230358.64+005807.3,L5,75.0,,,,15.516,15.359
ULAS J230424.80+130111.3,L5,75.0,15.89,16.739,14.985,14.732,14.496
ULAS J230434.41+080401.4,T2:,82.0,,,,16.775,15.94
ULAS J230601.02+130225.0,T6.5,86.5,,,,17.581,15.143
ULAS J231236.55+000602.3,L3:,73.0,,,,16.111,15.823
ULAS J231536.93+034422.7,T7,87.0,,,,18.964,16.446
ULAS J231557.61+132256.2,T6.5,86.5,,,,17.287,15.477
ULAS J231645.70+010012.5,L2:,72.0,,,,16.392,16.214
ULAS J231835.51-001330.0,T4.5,84.5,,,,17.975,16.733
ULAS J231856.24+043328.5,T7.5,87.5,,,,18.668,15.971
ULAS J232035.28+144829.8,T5,85.0,,,,16.523,14.434
ULAS J232035.28+144829.8,T6,86.0,,,,16.523,14.434
ULAS J232122.72-004557.3,L3:,73.0,,,,16.699,16.158
ULAS J232123.79+135454.9,T7.5,87.5,,,,16.866,14.218
ULAS J232259.58+000541.5,L3:,73.0,,,,16.483,16.093
ULAS J232315.39+071931.0,T2,82.0,,,,15.453,14.798
ULAS J232600.40+020139.2,T8,88.0,,,,17.854,15.553
ULAS J232624.07+050931.6,T5.1,85.1,,,,17.697,17.189
ULAS J232715.67+151729.5,L3.5,73.5,15.35,16.291,14.767,14.177,13.987
ULAS J232732.12+010252.7,L4:,74.0,,,,16.173,15.877
ULAS J232802.03+134544.8,T7,87.0,,,,17.665,15.383
ULAS J233002.13+140329.9,L1:,71.0,,,,15.657,15.42
ULAS J233104.12+042652.6,T4,84.0,,,,18.154,18.372
ULAS J233942.81+075327.2,L4,74.0,,,,15.996,15.8
ULAS J234228.97+085620.1,T6.5,86.5,,,,16.047,13.95
ULAS J234716.99-011009.1,L9:,79.0,,,,15.037,14.66
ULAS J235204.62+124444.9,T6.5,86.5,,,,17.978,16.337
ULAS J235618.01+075420.4,T0:,80.0,,,,15.629,15.312
ULAS J235715.98+013240.3,T5.5 pec,85.5,,,,18.158,16.791
ULAS2MASS J1452+0931,L0,70.0,14.766,15.418,14.253,13.984,13.64
ULAS2MASS J1452+1114,L2.9,72.9,14.851,15.519,14.335,13.879,13.632
USco J154722.82-213914.3,L0,70.0,,,,13.674,13.101
USco J155150.2-213457,L6:,76.0,,,,15.714,15.407
USco J160603.75-221930.0,L2,72.0,,,,13.959,13.393
USco J160606.29-233513.3,L0,70.0,,,,14.557,14.01
USco J160714.79-232101.2,L0,70.0,,,,14.375,13.821
USco J160723.82-221102.0,L1,71.0,,,,13.687,13.434
USco J160727.82-223904.0,L1,71.0,,,,14.925,14.508
USco J160737.99-224247.0,L0,70.0,,,,15.141,14.767
USco J160818.43-223225.0,L0,70.0,,,,14.399,14.074
USco J160828.47-231510.4,L1,71.0,,,,13.768,13.204
USco J160843.44-224516.0,L1,71.0,,,,15.476,14.909
USco J161227.64-215640.8,L0,70.0,,,,15.156,14.571
USco J161228.95-215936.1,L1,71.0,,,,14.336,13.687
USco J161302.32-212428.4,L0,70.0,,,,15.431,15.035
USco J161441.68-235105.9,L1,71.0,,,,14.313,13.923
USco J163919.15-253409.9,L1,71.0,,,,14.597,14.661
UScoCTIO 108b,L3,73.0,15.666,16.529,15.067,,
VHS J125804.89-441232.4,T6,86.0,,,,15.655,14.027
VHS J143311.46-083736.3,T8,88.0,,,,18.263,15.215
VHS J154352.78-043909.6,T5:,85.0,,,,16.065,14.526
VHS J192934.18-442550.5,T4,84.0,,,,16.336,15.123
VHS J205159.38-550843.9,T7,87.0,,,,17.198,15.431
WISE J000517.48+373720.5,T9,89.0,,,,16.513,13.297
WISE J001354.39+063448.1,T8,88.0,,,,17.949,15.225
WISE J001505.87-461517.6,T8,88.0,,,,17.402,14.262
WISE J003231.09-494651.4,T8.5,88.5,,,,18.07,15.049
WISE J003829.05+275852.1,T9,89.0,,,,17.503,14.418
WISE J003830.54+840517.7,T6,86.0,,,,17.086,15.112
WISE J004024.88+090054.8,T7,87.0,16.56,16.5,,15.946,13.838
WISE J004542.56+361139.1,T5,85.0,16.036,16.145,15.798,15.388,13.8
WISE J004945.61+215120.0,T8.5,88.5,,16.716,,16.068,13.059
WISE J013525.64+171503.4,T6,86.0,,,,16.96,14.657
WISE J013836.58-032221.2,T3,83.0,15.801,16.389,15.198,14.431,13.403
WISE J014656.66+423410.0,T9,89.0,,,,19.129,15.062
WISE J014656.66+423410.0,T9.5,89.5,,,,19.129,15.062
WISE J014807.25-720258.7,T9.5,89.5,,,,17.899,14.629
WISE J021010.25+400829.6,T4.5,84.5,,,,16.263,14.828
WISE J023038.90-022554.0,L8: pec,78.0,15.724,16.682,14.928,14.232,13.663
WISE J023318.05+303030.5,T6,86.0,,16.852,,16.441,14.384
WISE J024124.73-365328.0,T7,87.0,,,,16.69,14.392
WISE J024512.62-345047.8,T8,88.0,,,,16.962,14.66
WISE J024714.52+372523.5,T8,88.0,,,,17.737,14.578
WISE J025934.00-034645.7,T5,85.0,,,,16.799,14.936
WISE J030919.67-501614.3,T7,87.0,,,,16.723,13.663
WISE J030919.67-501614.3,T7.2,87.2,,,,16.723,13.663
WISE J031614.68+382008.0,T3,83.0,15.44,16.059,15.265,14.706,13.539
WISE J031624.35+430709.1,T8,88.0,,,,17.354,14.647
WISE J032120.91-734758.8,T8,88.0,,,,18.107,15.382
WISE J032517.69-385454.1,T9,89.0,,,,18.341,15.036
WISE J032547.72+083118.2,T7,87.0,,,,15.425,13.592
WISE J033605.05-014350.4,Y0,90.0,,,,18.164,14.664
WISE J033651.90+282628.8,T5,85.0,16.528,16.543,15.771,16.024,14.427
WISE J035000.32-565830.2,Y1,91.0,,,,18.577,14.733
WISE J035934.06-540154.6,Y0,90.0,,,,19.206,15.412
WISE J040137.21+284951.7,L2.5,72.5,12.43,13.413,11.817,11.293,11.018
WISE J040137.21+284951.7,L3,73.0,12.43,13.413,11.817,11.293,11.018
WISE J040418.01+412735.6,L2,72.0,13.1,14.15,12.42,11.852,11.569
WISE J040418.01+412735.6,L2 pec,72.0,13.1,14.15,12.42,11.852,11.569
WISE J041358.14-475039.3,T9,89.0,,,,19.155,15.6
WISE J042417.94+072744.1,T7.5,87.5,,,,17.979,15.335
WISE J043052.92+463331.6,T8,88.0,,,,18.161,14.31
WISE J044633.45-242956.8,L6 (blue),76.0,15.533,16.434,15.137,14.198,13.788
WISE J045746.08-020719.2,T2,82.0,,,,13.379,12.491
WISE J051208.66-300404.4,T8.5,88.5,,,,19.435,15.601
WISE J052126.29+102528.4,T7.5,87.5,,,,14.398,12.383
WISE J052857.68+090104.4,L1 VL-G,71.0,,,,14.294,13.752
WISE J053516.80-750024.9,Y1,91.0,,,,18.366,14.996
WISE J054047.00+483232.4,T8.5,88.5,,,,18.1,14.922
WISE J054601.19-095947.5,T5,85.0,16.27,16.18,,15.785,13.952
WISE J061135.13-041024.0,T0,80.0,14.645,15.489,14.221,13.554,12.92
WISE J061437.73+095135.0,T7,87.0,14.73,15.027,14.546,16.55,14.173
WISE J062442.37+662625.6,L1,71.0,,,,12.025,11.811
WISE J062720.07-111428.0,T6,86.0,15.441,15.487,15.432,14.98,13.305
WISE J062842.71-805725.0,T9.1,89.1,,,,17.883,15.311
WISE J062905.13+241804.9,T2,82.0,,,,14.4,13.659
WISE J064336.71-022315.4,L8,78.0,,,,12.826,12.494
WISE J064528.38-030248.2,T6,86.0,,,,16.928,14.724
WISE J064723.23-623235.5,Y1,91.0,,,,19.059,15.115
WISE J065609.59+420531.9,T2,82.0,14.874,15.446,14.831,14.221,13.243
WISE J065609.59+420531.9,T3,83.0,14.874,15.446,14.831,14.221,13.243
WISE J070159.79+632129.2,T2.5,82.5,15.077,15.791,14.875,14.18,13.239
WISE J071301.84-585445.1,T9,89.0,,,,19.268,15.207
WISE J071322.55-291751.9,Y0,90.0,,,,17.835,14.327
WISE J072312.44+340313.5,T9,89.0,,,,17.876,14.717
WISE J072312.44+340313.5,T9:,89.0,,,,17.876,14.717
WISE J073347.94+754439.2,T6,86.0,,,,16.737,14.73
WISE J073444.02-715744.0,Y0,90.0,,,,19.111,15.241
WISE J075430.95+790957.8,T2 pec (red),82.0,15.437,16.17,14.933,14.331,13.79
WISE J080700.23+413026.8,L8 pec,78.0,14.783,15.835,14.354,13.474,13.109
WISE J081117.81-805141.3,T9.5,89.5,,,,17.863,14.432
WISE J081117.81-805141.3,T9.5:,89.5,,,,17.863,14.432
WISE J081220.04+402106.2,T8,88.0,,,,17.598,15.321
WISE J081958.05-033528.5,T4,84.0,14.638,14.991,14.586,14.294,13.074
WISE J091408.96-345941.5,T8,88.0,,,,17.061,15.053
WISE J092055.40+453856.3,L9.5,79.5,14.164,15.223,13.728,13.13,12.491
WISE J094020.10-220820.5,T8,88.0,,,,16.903,14.71
WISE J094305.98+360723.5,T9.5,89.5,,,,18.594,14.419
WISE J101905.62+652954.2,T6,86.0,16.517,16.554,16.457,16.258,14.008
WISE J101905.62+652954.2,T7,87.0,16.517,16.554,16.457,16.258,14.008
WISE J102557.72+030755.7,T8.5,88.5,,,,17.69,14.217
WISE J103907.73-160002.9,T7.5,87.5,,,,16.568,14.202
WISE J104915.57-531906.1,L7.5+T0.5,77.5,9.563,10.733,8.841,7.872,
WISE J105047.90+505606.2,T8,88.0,,,,17.723,14.909
WISE J105130.01-213859.7,T8.5,88.5,,,,17.112,14.596
WISE J105257.95-194250.2,T7.5,87.5,,,,16.53,14.238
WISE J105553.59-165216.3,T9.5,89.5,,,,18.095,15.087
WISE J111239.24-385700.7,T9,89.0,,,,17.559,15.172
WISE J111838.70+312537.9,T8.5,88.5,,,,16.846,13.357
WISE J112438.12-042149.7,T7,87.0,,16.724,,16.367,14.101
WISE J113949.24-332425.1,T7,87.0,,,,18.327,15.111
WISE J114340.22+443123.8,T8.5,88.5,,,,18.528,15.265
WISE J122152.28-313600.8,T6.5,86.5,,,,15.748,13.91
WISE J122558.86-101345.0,T6,86.0,16.295,16.433,,16.151,14.009
WISE J124309.61+844547.8,T9,89.0,,,,18.804,15.523
WISE J124629.65-313934.2,T1,81.0,14.19,15.02,13.974,13.395,12.498
WISE J125015.56+262846.9,T6,86.0,,,,16.408,14.741
WISE J125715.90+400854.2,T7,87.0,,,,16.495,14.411
WISE J130141.62-030212.9,T8.5,88.5,,,,17.675,14.951
WISE J131833.98-175826.5,T8,88.0,,,,17.41,14.741
WISE J133750.46+263648.6,T5,85.0,,,,16.439,14.605
WISE J134806.99+660328.4,L9,79.0,15.909,16.943,15.259,14.412,13.864
WISE J135307.51-085712.0,L0,70.0,,,,13.712,13.413
WISE J140035.40-385013.5,T4,84.0,15.821,16.041,,15.275,13.802
WISE J140518.39+553421.3,Y0.5,90.5,,,,18.27,14.098
WISE J140518.39+553421.3,Y0.5 (pec?),90.5,,,,18.27,14.098
WISE J144806.48-253420.3,T8,88.0,,,,18.998,15.177
WISE J144901.85+114710.9,T5 pec,85.0,,,,16.995,14.849
WISE J144901.85+114710.9,T7,87.0,,,,16.995,14.849
WISE J150115.92-400418.4,T6,86.0,,,,16.128,14.232
WISE J150406.66-455223.9,L8,78.0,15.432,16.562,14.826,14.074,13.76
WISE J151314.61+401935.6,L8,78.0,,,,14.401,13.893
WISE J151721.13+052929.3,T8,88.0,,,,17.787,15.243
WISE J152305.10+312537.6,T6.5 pec,86.5,,,,17.29,14.357
WISE J154151.65-225024.9,Y1,91.0,,,,17.605,14.218
WISE J154459.27+584204.5,T7.5,87.5,,,,17.978,15.02
WISE J155254.84+503307.6,L9: pec,79.0,,,,15.009,14.471
WISE J162359.70-050811.4,L1,71.0,14.075,14.941,13.556,13.291,13.003
WISE J162725.65+325524.6,T6,86.0,16.558,16.72,,16.148,13.615
